job_id,num_qubits,layers,rotations,entanglement,param_count,num_shots,depth,req_iterations,cpu_units,mem_bw,arrival_time,priority
1559,18,8,"rx, rz",circular,324,3200,162,6,5,14,3036.7156872294863,2
1560,21,6,"rz, rx, ry",circular,441,3100,147,5,8,17,3036.988249635311,2
1561,13,8,rz,circular,117,2300,113,9,8,10,3038.4786033603773,2
1562,19,6,rx,circular,133,4200,121,6,5,15,3041.389317048519,2
1563,21,4,rz,circular,105,3400,89,8,5,14,3046.411561551208,2
1564,16,8,rx,circular,144,4400,137,9,9,15,3049.0887891968005,2
1565,19,4,"rx, ry, rz",circular,285,1500,91,9,9,16,3049.954023001424,2
1566,19,6,ry,circular,133,2400,121,5,8,13,3053.110455229338,2
1567,24,7,"rz, rx, ry",circular,576,4400,192,9,6,17,3054.5037019314673,2
1568,15,7,"ry, rz, rx",circular,360,1400,129,5,5,10,3057.5819348182818,2
1569,10,8,ry,circular,90,2500,89,6,9,13,3057.7414321765154,2
1570,24,5,"rz, rx",circular,288,1000,132,8,5,14,3064.4443093751147,2
1571,18,8,"rx, ry",circular,324,1700,162,8,8,13,3064.744611771086,2
1572,21,6,"rz, rx, ry",circular,441,2500,147,7,9,18,3067.603211598179,2
1573,16,8,"rz, rx",circular,288,3300,146,9,6,10,3069.3249770683406,2
1574,14,4,"rz, ry",circular,140,3500,66,6,7,18,3071.8718378235453,2
1575,15,7,"ry, rz",circular,240,1600,121,9,6,13,3074.774913730659,2
1576,14,6,"ry, rx, rz",circular,294,2600,105,6,7,17,3075.758107381279,2
1577,15,6,"ry, rz, rx",circular,315,4300,111,5,7,16,3076.0423235301464,2
1578,11,7,"rz, rx, ry",circular,264,2100,101,8,5,14,3077.2054024200947,2
1579,21,5,"ry, rz",circular,252,4300,117,8,6,14,3077.458112542991,2
1580,20,4,"ry, rz, rx",circular,300,2700,95,8,8,10,3077.4784727203123,2
1581,10,7,"rx, ry, rz",circular,240,2800,94,6,7,15,3077.925241334429,2
1582,15,5,ry,circular,90,1700,81,8,8,11,3077.947471513048,2
1583,15,6,rz,circular,105,3200,97,6,9,19,3088.6567306366396,2
1584,21,9,rz,circular,210,2200,199,7,6,14,3089.13388351502,2
1585,25,8,rx,circular,225,4300,209,9,7,17,3090.222993556952,2
1586,24,3,rz,circular,96,3600,76,9,7,10,3096.816864846932,2
1587,15,10,rx,circular,165,4800,161,7,7,17,3098.4418563969652,2
1588,17,4,ry,circular,85,3100,73,5,6,10,3099.4815539018923,2
1589,23,7,rx,circular,184,1900,169,5,5,10,3100.698582323838,2
1590,23,4,ry,circular,115,1600,97,5,7,10,3101.067899848876,2
1591,18,7,"rx, rz, ry",circular,432,1600,150,5,5,15,3101.3097226712775,2
1592,11,7,"ry, rz, rx",circular,264,1900,101,7,6,12,3102.300340568185,2
1593,14,7,"ry, rx, rz",circular,336,4800,122,8,6,11,3104.2749804342607,2
1594,10,7,rx,circular,80,2800,78,9,9,17,3104.8254171425915,2
1595,12,7,"rz, ry",circular,192,1200,100,9,9,14,3107.4073466820428,2
1596,24,6,"rz, rx, ry",circular,504,4000,165,6,8,15,3108.8792632385534,2
1597,18,7,"ry, rx",circular,288,2600,142,8,8,13,3109.775111080929,2
1598,11,6,"ry, rz",circular,154,3900,80,6,9,11,3113.9164709955085,2
1599,20,6,"rx, ry, rz",circular,420,2500,141,7,6,10,3116.59238644775,2
1600,23,5,ry,circular,138,4700,121,7,7,14,3116.827063995396,2
1601,23,8,rx,circular,207,1000,193,5,7,15,3118.9553599143073,2
1602,21,5,rz,circular,126,3400,111,6,7,14,3120.242097597228,2
1603,19,7,rx,circular,152,4800,141,5,6,16,3121.5293585215336,2
1604,14,7,ry,circular,112,3700,106,9,9,13,3122.4580281315334,2
1605,18,8,ry,circular,162,1700,153,9,7,15,3130.2164314491147,2
1606,13,8,rz,circular,117,3800,113,6,6,14,3130.5011140181628,2
1607,14,7,"rz, ry",circular,224,4100,114,8,5,18,3131.211427083289,2
1608,16,5,"ry, rz",circular,192,2400,92,5,5,13,3132.671771285653,2
1609,19,7,"rx, rz, ry",circular,456,2100,157,9,5,19,3135.3043530297296,2
1610,12,6,ry,circular,84,4300,79,8,6,19,3135.451688643463,2
1611,16,7,"rx, ry, rz",circular,384,2500,136,5,8,14,3137.2127883812427,2
1612,18,6,ry,circular,126,4500,115,9,8,18,3146.4366517028125,2
1613,11,5,"rx, ry, rz",circular,198,3500,73,9,5,18,3149.2729260783117,2
1614,25,5,"rx, rz, ry",circular,450,2500,143,5,5,15,3149.3841757676996,2
1615,23,8,"rx, ry",circular,414,3100,202,5,6,17,3150.6785369596028,2
1616,23,9,"rx, ry",circular,460,1800,227,6,7,13,3152.780523526935,2
1617,24,7,ry,circular,192,3900,176,9,6,11,3153.979398750691,2
1618,16,9,"rz, rx, ry",circular,480,2900,174,9,5,11,3155.5763938592568,2
1619,22,6,"rz, ry",circular,308,2500,146,8,7,17,3156.7802419457307,2
1620,14,5,"rz, rx",circular,168,2200,82,7,6,11,3156.8944209739634,2
1621,12,8,"rz, rx, ry",circular,324,3500,123,7,5,12,3157.9322043038246,2
1622,17,7,rx,circular,136,1600,127,9,9,13,3158.683771339404,2
1623,13,6,"ry, rz, rx",circular,273,1700,99,9,5,14,3159.361380782915,2
1624,11,6,rz,circular,77,1300,73,7,6,19,3159.566754328155,2
1625,14,6,rx,circular,98,1000,91,5,8,17,3160.888172496009,2
1626,15,6,"rz, ry, rx",circular,315,3200,111,9,8,10,3161.607660126046,2
1627,14,6,"ry, rx, rz",circular,294,4700,105,9,8,11,3162.026381730677,2
1628,17,4,"ry, rx, rz",circular,255,2500,83,8,7,11,3162.3880060408273,2
1629,14,3,"rx, rz",circular,112,1400,50,9,6,17,3167.507602794915,2
1630,10,10,rx,circular,110,4400,111,7,7,13,3171.4881138029477,2
1631,19,3,rz,circular,76,3200,61,7,6,16,3176.7347540831393,2
1632,16,5,"rx, rz, ry",circular,288,3500,98,6,7,11,3181.85145296837,2
1633,18,7,rx,circular,144,2900,134,5,9,13,3185.88374965846,2
1634,10,7,rz,circular,80,3300,78,6,6,16,3186.497231004848,2
1635,11,8,"rx, rz, ry",circular,297,3800,115,7,8,11,3187.2707728585992,2
1636,18,7,"rz, ry",circular,288,2700,142,9,6,18,3189.2150237154738,2
1637,23,6,"ry, rx, rz",circular,483,3900,159,9,7,15,3192.74413618423,2
1638,12,7,"ry, rx",circular,192,1400,100,8,5,15,3194.9276374315814,2
1639,14,6,"rx, rz",circular,196,4700,98,6,6,12,3203.735271065248,2
1640,25,9,"rx, ry, rz",circular,750,4600,255,5,8,18,3204.7119564910545,2
1641,17,8,"ry, rz, rx",circular,459,2400,163,6,7,14,3206.7436983997627,2
1642,25,4,"ry, rx",circular,250,1300,110,5,7,17,3210.3934195382803,2
1643,20,5,ry,circular,120,1600,106,9,9,18,3211.516090157849,2
1644,20,4,"ry, rx",circular,200,3900,90,9,9,11,3212.7417795030874,2
1645,23,7,rz,circular,184,1300,169,6,5,12,3213.2461346503073,2
1646,23,8,rz,circular,207,1700,193,6,5,10,3214.025766818612,2
1647,19,6,"rz, rx",circular,266,3700,128,9,7,19,3214.70751265158,2
1648,19,6,ry,circular,133,2300,121,6,8,10,3216.3307325498586,2
1649,15,6,rz,circular,105,4600,97,6,8,15,3217.198045931871,2
1650,18,8,"ry, rx, rz",circular,486,4100,171,7,5,15,3217.325766319815,2
1651,10,7,"rz, ry, rx",circular,240,1500,94,8,6,14,3218.9388568943427,2
1652,24,7,"rx, ry",circular,384,2400,184,8,5,13,3224.3553642947877,2
1653,19,10,"rz, ry, rx",circular,627,4300,223,6,7,10,3228.652188970809,2
1654,12,8,"rz, ry, rx",circular,324,2000,123,6,7,15,3233.8170802753493,2
1655,11,6,rx,circular,77,3000,73,6,7,13,3234.4449461792306,2
1656,14,7,"rz, ry, rx",circular,336,1700,122,7,9,16,3235.220867211601,2
1657,21,5,"rz, ry, rx",circular,378,3100,123,7,8,12,3236.4424645813783,2
1658,22,8,rx,circular,198,5000,185,8,7,15,3246.566701873322,2
1659,23,7,rz,circular,184,3400,169,7,6,10,3248.4961118009523,2
1660,15,6,"ry, rz",circular,210,5000,104,8,7,13,3249.07413253865,2
1661,23,7,"rx, ry",circular,368,1100,177,8,9,17,3250.247687129877,2
1662,19,6,"rz, ry",circular,266,3600,128,8,8,15,3254.224314148322,2
1663,13,8,"rz, rx",circular,234,2100,122,6,5,17,3259.04716155066,2
1664,13,6,"ry, rz, rx",circular,273,2100,99,7,8,12,3259.652789868095,2
1665,23,6,ry,circular,161,3700,145,7,9,14,3260.3640756876134,2
1666,20,4,ry,circular,100,2500,85,5,6,19,3260.647218774583,2
1667,24,9,"rx, rz, ry",circular,720,1500,246,7,6,11,3260.649160609997,2
1668,20,8,rx,circular,180,4500,169,7,5,11,3263.6042875629323,2
1669,22,7,rz,circular,176,2200,162,8,6,11,3264.571307844024,2
1670,19,6,"rz, ry",circular,266,3400,128,7,7,14,3266.213475104162,2
1671,22,5,"rz, ry, rx",circular,396,4400,128,7,8,12,3266.8261857506523,2
1672,13,8,"rx, ry",circular,234,2600,122,9,5,12,3269.385632777428,2
1673,12,7,ry,circular,96,1000,92,8,7,13,3276.855948270208,2
1674,12,7,"ry, rz",circular,192,3800,100,9,9,18,3278.156578824742,2
1675,15,7,"rx, ry",circular,240,2600,121,6,6,15,3278.651905269855,2
1676,25,5,ry,circular,150,1000,131,7,7,18,3282.1346968453454,2
1677,12,8,ry,circular,108,1000,105,5,9,15,3282.3678886851285,2
1678,23,7,rx,circular,184,3000,169,6,9,15,3284.213036141034,2
1679,15,6,"rx, ry",circular,210,1100,104,9,6,19,3285.610094739373,2
1680,23,5,ry,circular,138,4900,121,6,9,11,3285.6906947036714,2
1681,10,9,rz,circular,100,3800,100,9,8,14,3286.08872814209,2
1682,24,8,ry,circular,216,1300,201,5,7,13,3286.4429553398063,2
1683,13,4,"ry, rx",circular,130,1500,62,5,6,15,3287.159166438179,2
1684,23,6,"rx, rz",circular,322,4400,152,6,9,17,3289.489139250741,2
1685,20,7,"ry, rx",circular,320,4000,156,9,7,17,3292.324238385889,2
1686,23,6,"ry, rz, rx",circular,483,1800,159,6,9,14,3294.6223990667254,2
1687,15,5,rz,circular,90,4700,81,7,9,14,3297.106230392808,2
1688,16,5,rx,circular,96,3800,86,6,5,16,3298.1368116765366,2
1689,18,6,ry,circular,126,2800,115,5,9,16,3299.4371764091234,2
1690,14,7,"rz, rx, ry",circular,336,3200,122,8,7,17,3300.276156721095,2
1691,21,7,"ry, rx",circular,336,2900,163,5,8,13,3300.313231772682,2
1692,17,6,"ry, rz, rx",circular,357,3200,123,8,8,11,3301.2486501316407,2
1693,20,7,"rx, rz, ry",circular,480,1300,164,9,7,14,3301.345192109162,2
1694,23,7,"ry, rx, rz",circular,552,3100,185,5,5,13,3303.6586172821453,2
1695,13,5,ry,circular,78,4600,71,8,8,16,3304.540311226915,2
1696,21,6,ry,circular,147,2100,133,7,8,18,3304.9861262435215,2
1697,11,8,rx,circular,99,4800,97,6,8,12,3307.0668884246347,2
1698,23,7,ry,circular,184,1900,169,7,9,10,3310.5669591537476,2
1699,22,7,"rx, ry",circular,352,3300,170,7,8,13,3311.2922615966545,2
1700,19,5,"ry, rz",circular,228,5000,107,5,5,18,3313.6895889978873,2
1701,22,8,"rx, ry, rz",circular,594,1100,203,8,9,10,3315.4765667150987,2
1702,10,10,"ry, rz, rx",circular,330,3600,133,7,7,11,3320.652470698654,2
1703,14,7,rz,circular,112,4000,106,7,9,15,3321.854885993982,2
1704,12,7,"ry, rz, rx",circular,288,3300,108,6,7,19,3323.958067346814,2
1705,21,6,"rz, rx",circular,294,3000,140,6,5,19,3324.7795418391306,2
1706,17,6,ry,circular,119,1600,109,8,8,17,3327.557462695007,2
1707,13,4,"rx, ry",circular,130,3200,62,9,8,16,3329.6480404251215,2
1708,24,5,"ry, rz, rx",circular,432,1600,138,7,5,17,3331.4618506290612,2
1709,12,7,"ry, rz",circular,192,3300,100,8,7,11,3338.8347442616023,2
1710,22,6,rz,circular,154,4200,139,9,6,17,3339.0621472339617,2
1711,22,7,ry,circular,176,4500,162,6,5,19,3339.593336263483,2
1712,22,6,"ry, rz",circular,308,4300,146,6,6,19,3340.0545982075687,2
1713,16,7,"rz, rx, ry",circular,384,3500,136,8,6,14,3341.5192369997003,2
1714,18,8,"rz, rx, ry",circular,486,1900,171,5,6,15,3342.4213208751567,2
1715,12,7,"rx, ry, rz",circular,288,4300,108,7,9,16,3344.6707741350606,2
1716,13,7,"ry, rz",circular,208,1800,107,6,8,17,3348.2044109764797,2
1717,21,7,"rz, rx, ry",circular,504,1600,171,8,8,18,3349.156825027047,2
1718,12,7,"ry, rz",circular,192,2400,100,5,8,13,3351.191118112198,2
1719,11,4,rx,circular,55,4200,49,9,5,18,3360.0605970748225,2
1720,18,8,rz,circular,162,4800,153,8,8,11,3364.08695823761,2
1721,19,8,"rx, rz, ry",circular,513,4800,179,5,7,15,3364.79693968373,2
1722,21,8,ry,circular,189,1000,177,5,7,15,3366.345864963235,2
1723,14,6,"rz, ry",circular,196,2900,98,5,6,16,3369.075580930033,2
1724,16,6,"rz, rx",circular,224,2300,110,9,8,12,3371.53794689396,2
1725,15,7,rz,circular,120,3600,113,6,9,16,3372.6804988145464,2
1726,20,6,"rx, rz",circular,280,3500,134,6,7,11,3373.5045810125043,2
1727,12,5,rz,circular,72,3500,66,7,5,18,3375.8308018352177,2
1728,18,5,rz,circular,108,1100,96,9,8,15,3376.1517313119143,2
1729,13,8,"rx, ry, rz",circular,351,1800,131,7,7,10,3377.857791453269,2
1730,18,7,rz,circular,144,3000,134,6,8,10,3378.204015611515,2
1731,23,8,"rx, ry",circular,414,1600,202,6,6,10,3379.4695936700614,2
1732,18,6,"rx, rz, ry",circular,378,3300,129,9,9,17,3381.677158540908,2
1733,15,6,"rx, ry",circular,210,4600,104,7,7,18,3384.675294764332,2
1734,18,7,rz,circular,144,1100,134,9,5,13,3386.694367244034,2
1735,21,7,rx,circular,168,1200,155,5,8,15,3393.341118065671,2
1736,12,5,rz,circular,72,2600,66,8,8,12,3399.498320278255,2
1737,13,7,rz,circular,104,2500,99,5,9,14,3401.8326264097623,2
1738,15,6,rx,circular,105,1900,97,5,5,15,3402.31251365585,2
1739,14,7,"rx, rz",circular,224,3200,114,6,9,17,3402.6726514476954,2
1740,19,8,ry,circular,171,3800,161,6,6,14,3403.6721797985438,2
1741,14,7,"rz, rx, ry",circular,336,2600,122,9,8,10,3408.403263731224,2
1742,10,7,ry,circular,80,4700,78,6,9,18,3409.035663246978,2
1743,25,6,"ry, rx, rz",circular,525,1300,171,6,5,19,3409.5068459978,2
1744,20,9,"rx, rz, ry",circular,600,1800,210,5,6,18,3422.5171529346217,2
1745,11,5,"rx, ry",circular,132,3600,67,8,6,17,3423.468420735815,2
1746,13,6,ry,circular,91,2000,85,8,9,13,3423.6878605793795,2
1747,12,6,"rz, rx, ry",circular,252,2800,93,6,5,18,3423.9433745333727,2
1748,12,4,ry,circular,60,4400,53,9,5,10,3427.2569118685465,2
1749,24,7,"rx, rz, ry",circular,576,2700,192,7,5,19,3428.6637263572165,2
1750,15,8,rz,circular,135,1600,129,8,8,16,3429.99910568024,2
1751,19,8,rz,circular,171,1300,161,8,9,15,3430.374484758591,2
1752,23,5,rz,circular,138,1500,121,8,5,17,3433.271068563036,2
1753,22,5,"rz, rx",circular,264,4400,122,9,8,11,3437.522139596254,2
1754,21,6,"rz, ry, rx",circular,441,3300,147,8,8,17,3439.2695772600264,2
1755,11,5,"rx, rz, ry",circular,198,3700,73,6,8,19,3445.286961330627,2
1756,10,10,rx,circular,110,4800,111,6,6,13,3445.430087002675,2
1757,19,5,"rx, rz",circular,228,2200,107,5,7,18,3450.814885688196,2
1758,15,8,"rz, ry",circular,270,3200,138,5,5,13,3455.4098768910153,2
1759,10,8,"ry, rz, rx",circular,270,2700,107,8,8,16,3461.3746429799294,2
1760,19,4,"ry, rz, rx",circular,285,4000,91,9,8,16,3462.3937679644664,2
1761,15,6,"rz, rx, ry",circular,315,1300,111,8,9,19,3463.458681222523,2
1762,24,9,"ry, rz",circular,480,1600,236,7,7,14,3465.343059829724,2
1763,13,5,"ry, rz",circular,156,3000,77,6,8,15,3466.6914925227866,2
1764,15,4,rx,circular,75,2200,65,8,6,13,3471.918261342503,2
1765,11,6,ry,circular,77,4600,73,6,8,18,3476.879862574814,2
1766,11,6,rz,circular,77,2200,73,7,5,17,3480.3121951981475,2
1767,25,7,"rz, rx",circular,400,1900,191,8,9,18,3483.6005215193213,2
1768,12,7,rx,circular,96,2100,92,6,7,14,3483.6817125641405,2
1769,14,5,ry,circular,84,1700,76,7,7,16,3484.0112202158234,2
1770,11,7,rx,circular,88,5000,85,5,8,12,3484.253381906055,2
1771,18,8,"rx, ry, rz",circular,486,1100,171,8,9,17,3487.566554509534,2
1772,16,8,"rz, ry",circular,288,3900,146,8,6,19,3488.5874991831115,2
1773,17,7,"rx, ry",circular,272,4500,135,8,5,19,3489.676690787062,2
1774,19,6,"rx, ry",circular,266,1200,128,6,6,17,3491.633173870048,2
1775,19,6,"ry, rx",circular,266,2900,128,9,5,15,3499.442055179284,2
1776,19,8,ry,circular,171,2700,161,5,5,13,3501.95612889301,2
1777,21,7,rx,circular,168,4500,155,7,7,16,3503.0225951707102,2
1778,15,6,"rz, ry, rx",circular,315,4900,111,7,7,18,3504.96079332886,2
1779,14,7,"ry, rz",circular,224,2600,114,7,8,13,3508.6603351681847,2
1780,18,6,rx,circular,126,3000,115,7,6,17,3510.4025891541933,2
1781,23,6,"rz, ry",circular,322,2200,152,7,9,13,3514.3687463403753,2
1782,23,8,"ry, rx, rz",circular,621,3700,211,6,5,15,3516.723628991429,2
1783,14,6,"rz, ry, rx",circular,294,3500,105,8,9,10,3522.2258772966056,2
1784,16,8,"rz, ry",circular,288,1900,146,5,5,13,3523.2024880069066,2
1785,19,5,ry,circular,114,2200,101,8,6,10,3523.9488470105994,2
1786,25,6,"rx, ry, rz",circular,525,1900,171,5,7,15,3524.591178080731,2
1787,17,4,"rz, rx",circular,170,1000,78,5,5,15,3524.9432850467765,2
1788,14,5,"rx, rz, ry",circular,252,3000,88,5,6,14,3525.3913678363456,2
1789,24,8,rx,circular,216,3900,201,7,8,16,3526.424724568561,2
1790,11,7,"rz, ry",circular,176,2500,93,8,7,13,3527.66449610077,2
1791,21,8,rx,circular,189,3200,177,7,5,15,3528.8127819900956,2
1792,16,8,"rx, rz",circular,288,1300,146,7,7,17,3529.5723176734227,2
1793,21,7,"ry, rz, rx",circular,504,2600,171,8,6,17,3534.7934974777195,2
1794,15,8,"rz, ry",circular,270,5000,138,9,5,14,3536.882468028568,2
1795,24,5,"ry, rx",circular,288,4200,132,5,6,15,3540.4922625595327,2
1796,24,7,"rx, rz",circular,384,4600,184,7,7,11,3541.245355175606,2
1797,22,6,"rz, rx",circular,308,1300,146,8,6,17,3541.372306792977,2
1798,14,9,"rz, ry",circular,280,3300,146,5,6,15,3541.8944090883556,2
1799,10,6,"rx, rz",circular,140,2000,74,5,8,13,3548.57642171968,2
1800,25,6,ry,circular,175,4500,157,6,6,17,3551.052878117251,2
1801,24,8,ry,circular,216,4900,201,9,8,11,3554.3088317043594,2
1802,24,8,"rx, rz",circular,432,2300,210,8,9,16,3555.6457503327847,2
1803,25,7,rz,circular,200,2700,183,7,9,10,3556.855760516719,2
1804,15,6,"rz, ry, rx",circular,315,1700,111,7,5,14,3556.888461545783,2
1805,12,6,rz,circular,84,2600,79,6,5,10,3562.5755224889986,2
1806,14,7,rz,circular,112,3500,106,5,6,14,3562.595631491614,2
1807,22,7,"rz, rx",circular,352,1400,170,7,6,17,3563.77945124642,2
1808,22,5,"rz, rx",circular,264,4600,122,9,7,17,3568.1997607447042,2
1809,17,5,"rz, rx",circular,204,1000,97,7,8,12,3570.010210892395,2
1810,22,7,"rx, ry",circular,352,1200,170,7,6,13,3571.2533654907534,2
1811,22,6,"rx, ry",circular,308,4300,146,8,5,19,3572.756225212936,2
1812,21,10,"ry, rx",circular,462,3300,232,9,8,16,3576.9049815642165,2
1813,10,7,ry,circular,80,3900,78,8,7,10,3581.2519979958806,2
1814,17,8,rz,circular,153,4900,145,7,8,12,3582.52846752694,2
1815,14,6,"rx, ry",circular,196,3100,98,5,6,16,3590.727171524975,2
1816,14,8,"ry, rx, rz",circular,378,1700,139,6,8,13,3592.333617653025,2
1817,16,7,ry,circular,128,4000,120,9,9,17,3594.6092711365186,2
1818,25,7,"ry, rz, rx",circular,600,1800,199,6,6,11,3595.882872835937,2
1819,25,8,"rz, rx, ry",circular,675,2200,227,8,8,13,3596.5806445639605,2
1820,13,7,"rz, ry, rx",circular,312,2000,115,7,9,12,3596.9794007432984,2
1821,25,6,"ry, rx, rz",circular,525,2900,171,7,6,15,3598.547000968496,2
1822,19,3,"ry, rx",circular,152,4300,65,6,5,11,3601.117203507884,2
1823,12,7,"rx, ry, rz",circular,288,3900,108,5,9,12,3603.0166696616193,2
1824,14,5,"rx, ry, rz",circular,252,2700,88,8,6,10,3603.486289949929,2
1825,21,6,"rz, rx",circular,294,4200,140,8,7,15,3605.857215308053,2
1826,19,5,rz,circular,114,4700,101,8,7,16,3607.64419271991,2
1827,15,5,"ry, rz",circular,180,2800,87,5,7,13,3608.09986634151,2
1828,13,8,"ry, rx",circular,234,1600,122,7,5,18,3614.4432162240196,2
1829,24,7,"ry, rx",circular,384,4100,184,7,7,10,3616.329570481644,2
1830,13,8,ry,circular,117,4700,113,7,9,10,3619.269701403416,2
1831,14,7,"rz, rx, ry",circular,336,3600,122,8,8,14,3620.5841995994815,2
1832,21,5,rx,circular,126,4200,111,7,7,15,3623.7886542018773,2
1833,22,5,ry,circular,132,3000,116,8,6,18,3625.8142546554313,2
1834,16,6,"rz, ry, rx",circular,336,1700,117,6,6,16,3629.7890467674033,2
1835,20,5,"rx, rz, ry",circular,360,3400,118,8,9,12,3632.0609201456487,2
1836,17,8,"rx, rz, ry",circular,459,2500,163,8,7,11,3633.2197954301837,2
1837,17,6,"rx, ry, rz",circular,357,2600,123,6,9,11,3635.786953865136,2
1838,22,5,"rx, ry, rz",circular,396,2300,128,5,5,10,3635.909508350337,2
1839,24,7,ry,circular,192,3100,176,7,5,13,3637.907495963563,2
1840,17,8,rz,circular,153,3900,145,5,7,16,3638.568765321841,2
1841,14,7,rz,circular,112,1200,106,7,6,16,3643.3558687525688,2
1842,19,8,"rx, rz",circular,342,1700,170,9,9,12,3644.2611381183015,2
1843,22,7,rz,circular,176,1700,162,5,7,14,3647.557594468844,2
1844,20,6,rx,circular,140,4500,127,7,8,12,3649.794521032267,2
1845,11,9,"rz, rx",circular,220,2900,119,9,7,15,3650.2324566242064,2
1846,18,5,"ry, rx",circular,216,2600,102,5,8,12,3650.456201917283,2
1847,20,5,"rz, rx",circular,240,4000,112,6,6,17,3662.969553382445,2
1848,22,8,"rx, rz",circular,396,3900,194,6,8,14,3669.4932110823574,2
1849,14,4,"rx, rz",circular,140,4200,66,5,5,12,3669.597627204959,2
1850,18,7,ry,circular,144,4000,134,8,5,12,3670.9976369567303,2
1851,21,5,rz,circular,126,2500,111,8,7,15,3672.40139826144,2
1852,22,6,rz,circular,154,4000,139,8,9,17,3673.0619178535717,2
1853,22,6,"rz, rx",circular,308,3000,146,7,8,19,3676.9046182440984,2
1854,22,6,"rz, rx, ry",circular,462,2500,153,7,9,14,3685.342998442045,2
1855,12,5,"rz, rx",circular,144,4800,72,7,8,12,3688.1548916109296,2
1856,23,6,rx,circular,161,4100,145,7,5,14,3688.205984739543,2
1857,21,7,"rz, ry, rx",circular,504,3100,171,8,7,10,3688.773419561653,2
1858,20,8,"rz, rx, ry",circular,540,2300,187,7,8,15,3688.805842230516,2
1859,17,5,"rz, ry",circular,204,3200,97,9,8,17,3690.3922802344136,2
1860,20,5,"rz, rx, ry",circular,360,1000,118,7,9,15,3692.917597270122,2
1861,12,6,"rx, ry",circular,168,2500,86,8,9,17,3692.9913079461526,2
1862,22,7,rz,circular,176,5000,162,8,5,19,3700.262145849021,2
1863,11,4,"rz, ry",circular,110,3600,54,7,7,10,3701.705696340953,2
1864,23,6,rx,circular,161,4900,145,9,7,16,3702.2632505494753,2
1865,23,9,"rx, ry, rz",circular,690,3100,237,9,6,12,3709.2444017964112,2
1866,14,7,"rz, rx",circular,224,3700,114,9,9,19,3710.004667952606,2
1867,16,7,"ry, rx",circular,256,3900,128,8,9,17,3716.2240841181465,2
1868,11,7,rx,circular,88,4800,85,6,9,12,3716.721794124653,2
1869,20,6,rz,circular,140,2300,127,5,6,13,3721.62219117998,2
1870,25,6,"rx, ry",circular,350,2500,164,6,9,10,3728.490320637095,2
1871,16,7,"rz, rx, ry",circular,384,2800,136,7,5,13,3732.1408310018724,2
1872,13,9,rz,circular,130,4200,127,6,7,15,3733.0032183454637,2
1873,25,7,"ry, rx",circular,400,2100,191,5,7,18,3733.819486600362,2
1874,12,7,ry,circular,96,3600,92,9,6,13,3734.4877236763177,2
1875,10,9,"rz, ry",circular,200,2900,110,6,9,15,3736.2760028490943,2
1876,18,8,ry,circular,162,4300,153,5,9,14,3736.71263840531,2
1877,16,4,ry,circular,80,3100,69,6,6,10,3737.9291722888834,2
1878,19,6,"rx, rz",circular,266,1000,128,6,6,19,3744.100886330367,2
1879,22,8,ry,circular,198,2000,185,5,9,12,3748.851370709195,2
1880,18,5,"ry, rx, rz",circular,324,3400,108,7,5,14,3749.3490049359016,2
1881,21,7,ry,circular,168,3200,155,8,8,12,3749.672086170711,2
1882,22,6,"rz, rx",circular,308,4000,146,9,8,16,3750.392161998425,2
